test_case,faulty,test_code
"com.google.gson.LowerCamelCaseSeparatorNamingPolicyTest.testNameBeginsWithLowerCase",0,"public void testNameBeginsWithLowerCase()throws Exception {String translatedName=namingPolicy.translateName(""testNameBeginsWithLower"",CLASS,null);assertEquals(""test_name_begins_with_lower"",translatedName);}"
"com.google.gson.LowerCamelCaseSeparatorNamingPolicyTest.testNameBeginsWithUpperCase",0,"public void testNameBeginsWithUpperCase()throws Exception {String translatedName=namingPolicy.translateName(""TestNameBeginsWithUpper"",CLASS,null);assertEquals(""test_name_begins_with_upper"",translatedName);}"
"com.google.gson.LowerCamelCaseSeparatorNamingPolicyTest.testExceptionPossiblyIncorrectSeparation",0,"public void testExceptionPossiblyIncorrectSeparation()throws Exception {String translatedName=namingPolicy.translateName(""aURL"",CLASS,null);assertEquals(""a_u_r_l"",translatedName);}"
"com.google.gson.LowerCamelCaseSeparatorNamingPolicyTest.testUsingDashesInstead",0,"public void testUsingDashesInstead()throws Exception {namingPolicy=new LowerCamelCaseSeparatorNamingPolicy(""-"");String translatedName=namingPolicy.translateName(""testUsingDashesInstead"",CLASS,null);assertEquals(""test-using-dashes-instead"",translatedName);}"
"com.google.gson.functional.InterfaceTest.testSerializingObjectImplementingInterface",0,"public void testSerializingObjectImplementingInterface()throws Exception {assertEquals(OBJ_JSON,gson.toJson(obj));}"
"com.google.gson.functional.InterfaceTest.testSerializingInterfaceObjectField",0,"public void testSerializingInterfaceObjectField()throws Exception {TestObjectWrapper objWrapper=new TestObjectWrapper(obj);assertEquals(""{\""obj\"":"" + OBJ_JSON + ""}"",gson.toJson(objWrapper));}"
"com.google.gson.functional.JsonTreeTest.testToJsonTree",0,"public void testToJsonTree(){BagOfPrimitives bag=new BagOfPrimitives(10L,5,false,""foo"");JsonElement json=gson.toJsonTree(bag);assertTrue(json.isJsonObject());JsonObject obj=json.getAsJsonObject();Set<Entry<String,JsonElement>> children=obj.entrySet();assertEquals(4,children.size());assertContains(obj,new JsonPrimitive(10L));assertContains(obj,new JsonPrimitive(5));assertContains(obj,new JsonPrimitive(false));assertContains(obj,new JsonPrimitive(""foo""));}"
"com.google.gson.functional.JsonTreeTest.testToJsonTreeObjectType",0,"public void testToJsonTreeObjectType(){SubTypeOfBagOfPrimitives bag=new SubTypeOfBagOfPrimitives(10L,5,false,""foo"",1.4F);JsonElement json=gson.toJsonTree(bag,BagOfPrimitives.class);assertTrue(json.isJsonObject());JsonObject obj=json.getAsJsonObject();Set<Entry<String,JsonElement>> children=obj.entrySet();assertEquals(4,children.size());assertContains(obj,new JsonPrimitive(10L));assertContains(obj,new JsonPrimitive(5));assertContains(obj,new JsonPrimitive(false));assertContains(obj,new JsonPrimitive(""foo""));}"
"com.google.gson.functional.JsonTreeTest.testJsonTreeToString",0,"public void testJsonTreeToString(){SubTypeOfBagOfPrimitives bag=new SubTypeOfBagOfPrimitives(10L,5,false,""foo"",1.4F);String json1=gson.toJson(bag);JsonElement jsonElement=gson.toJsonTree(bag,SubTypeOfBagOfPrimitives.class);String json2=gson.toJson(jsonElement);assertEquals(json1,json2);}"
"com.google.gson.CommentsTest.testParseComments",0,"/** * Test for issue 212.*/public void testParseComments(){String json=""[\n"" + ""  // this is a comment\n"" + ""  \""a\"",\n""+ ""  /* this is another comment */\n""+ ""  \""b\"",\n""+ ""  # this is yet another comment\n""+ ""  \""c\""\n""+ ""]"";List<String> abc=new Gson().fromJson(json,new TypeToken<List<String>>(){}.getType());assertEquals(Arrays.asList(""a"",""b"",""c""),abc);}"
"com.google.gson.NullExclusionStrategyTest.testNeverSkipsClass",0,"public void testNeverSkipsClass()throws Exception {assertFalse(strategy.shouldSkipClass(String.class));}"
"com.google.gson.NullExclusionStrategyTest.testNeverSkipsField",0,"public void testNeverSkipsField()throws Exception {assertFalse(strategy.shouldSkipField(new FieldAttributes(String.class,String.class.getFields()[0])));}"
"com.google.gson.functional.EscapingTest.testEscapingQuotesInStringArray",0,"public void testEscapingQuotesInStringArray()throws Exception {String[]valueWithQuotes={""beforeQuote\""afterQuote""};String jsonRepresentation=gson.toJson(valueWithQuotes);String[]target=gson.fromJson(jsonRepresentation,String[].class);assertEquals(1,target.length);assertEquals(valueWithQuotes[0],target[0]);}"
"com.google.gson.functional.EscapingTest.testEscapeAllHtmlCharacters",0,"public void testEscapeAllHtmlCharacters(){List<String> strings=new ArrayList<String>();strings.add(""<"");strings.add("">"");strings.add(""="");strings.add(""&"");strings.add(""'"");strings.add(""\"""");assertEquals(""[\""\\u003c\"",\""\\u003e\"",\""\\u003d\"",\""\\u0026\"",\""\\u0027\"",\""\\\""\""]"",gson.toJson(strings));}"
"com.google.gson.functional.EscapingTest.testEscapingObjectFields",0,"public void testEscapingObjectFields()throws Exception {BagOfPrimitives objWithPrimitives=new BagOfPrimitives(1L,1,true,""test with\"" <script>"");String jsonRepresentation=gson.toJson(objWithPrimitives);assertFalse(jsonRepresentation.contains(""<""));assertFalse(jsonRepresentation.contains("">""));assertTrue(jsonRepresentation.contains(""\\\""""));BagOfPrimitives expectedObject=gson.fromJson(jsonRepresentation,BagOfPrimitives.class);assertEquals(objWithPrimitives.getExpectedJson(),expectedObject.getExpectedJson());}"
"com.google.gson.functional.EscapingTest.testGsonAcceptsEscapedAndNonEscapedJsonDeserialization",0,"public void testGsonAcceptsEscapedAndNonEscapedJsonDeserialization()throws Exception {Gson escapeHtmlGson=new GsonBuilder().create();Gson noEscapeHtmlGson=new GsonBuilder().disableHtmlEscaping().create();BagOfPrimitives target=new BagOfPrimitives(1L,1,true,""test' / w'ith\"" / \\ <script>"");String escapedJsonForm=escapeHtmlGson.toJson(target);String nonEscapedJsonForm=noEscapeHtmlGson.toJson(target);assertFalse(escapedJsonForm.equals(nonEscapedJsonForm));assertEquals(target,noEscapeHtmlGson.fromJson(escapedJsonForm,BagOfPrimitives.class));assertEquals(target,escapeHtmlGson.fromJson(nonEscapedJsonForm,BagOfPrimitives.class));}"
"com.google.gson.UpperCamelCaseSeparatorNamingPolicyTest.testAllLowerCase",0,"public void testAllLowerCase()throws Exception {assertEquals(""Some Field Name"",namingPolicy.translateName(""someFieldName"",String.class,null));}"
"com.google.gson.UpperCamelCaseSeparatorNamingPolicyTest.testAllUpperCase",0,"public void testAllUpperCase()throws Exception {assertEquals(""U R L"",namingPolicy.translateName(""URL"",String.class,null));}"
"com.google.gson.UpperCamelCaseSeparatorNamingPolicyTest.testAllUpperCaseExceptFirst",0,"public void testAllUpperCaseExceptFirst()throws Exception {assertEquals(""U R L"",namingPolicy.translateName(""uRL"",String.class,null));}"
"com.google.gson.UpperCamelCaseSeparatorNamingPolicyTest.testAllUpperCaseStartingWithUnderscore",0,"public void testAllUpperCaseStartingWithUnderscore()throws Exception {assertEquals(""_U R L"",namingPolicy.translateName(""_uRL"",String.class,null));}"
