test_case,faulty,test_code
"org.apache.commons.codec.binary.Base64InputStreamTest.testCodec105",0,"/** * Tests the bug reported in CODEC-105. Bad interactions with InputStream when reading one byte at a time.*/@Test public void testCodec105()throws IOException {Base64InputStream in=new Base64InputStream(new Codec105ErrorInputStream(),true,0,null);try {for (int i=0;i < 5;i++){in.read();}}finally {in.close();}}"
"org.apache.commons.codec.binary.Base64InputStreamTest.testCodec101",0,"/** * Test for the CODEC-101 bug: InputStream.read(byte[])should never return 0 because Java's builtin InputStreamReader hates that.* @throws Exception for some failure scenarios.*/@Test public void testCodec101()throws Exception {byte[]codec101=StringUtils.getBytesUtf8(Base64TestData.CODEC_101_MULTIPLE_OF_3);ByteArrayInputStream bais=new ByteArrayInputStream(codec101);Base64InputStream in=new Base64InputStream(bais);byte[]result=new byte[8192];int c=in.read(result);assertTrue(""Codec101: First read successful [c="" + c + ""]"",c > 0);c=in.read(result);assertTrue(""Codec101: Second read should report end-of-stream [c="" + c + ""]"",c < 0);}"
"org.apache.commons.codec.binary.Base64InputStreamTest.testInputStreamReader",0,"/** * Another test for the CODEC-101 bug: In commons-codec-1.4 this test shows InputStreamReader explicitly hating an InputStream.read(byte[])return of 0: java.io.IOException: Underlying input stream returned zero bytes at sun.nio.cs.StreamDecoder.readBytes(StreamDecoder.java:268)at sun.nio.cs.StreamDecoder.implRead(StreamDecoder.java:306)at sun.nio.cs.StreamDecoder.read(StreamDecoder.java:158)at java.io.InputStreamReader.read(InputStreamReader.java:167)at java.io.BufferedReader.fill(BufferedReader.java:136)at java.io.BufferedReader.readLine(BufferedReader.java:299)at java.io.BufferedReader.readLine(BufferedReader.java:362)at org.apache.commons.codec.binary.Base64InputStreamTest.testInputStreamReader(Base64InputStreamTest.java:75)But in commons-codec-1.5 it's fixed. :-)* @throws Exception for some failure scenarios.*/@Test public void testInputStreamReader()throws Exception {byte[]codec101=StringUtils.getBytesUtf8(Base64TestData.CODEC_101_MULTIPLE_OF_3);ByteArrayInputStream bais=new ByteArrayInputStream(codec101);Base64InputStream in=new Base64InputStream(bais);InputStreamReader isr=new InputStreamReader(in);BufferedReader br=new BufferedReader(isr);String line=br.readLine();assertNotNull(""Codec101:  InputStreamReader works!"",line);}"
"org.apache.commons.codec.binary.Base64InputStreamTest.testCodec98NPE",0,"/** * Test the Base64InputStream implementation against the special NPE inducing input identified in the CODEC-98 bug.* @throws Exception for some failure scenarios.*/@Test public void testCodec98NPE()throws Exception {byte[]codec98=StringUtils.getBytesUtf8(Base64TestData.CODEC_98_NPE);ByteArrayInputStream data=new ByteArrayInputStream(codec98);Base64InputStream stream=new Base64InputStream(data);byte[]decodedBytes=Base64TestData.streamToBytes(stream,new byte[1024]);String decoded=StringUtils.newStringUtf8(decodedBytes);assertEquals(""codec-98 NPE Base64InputStream"",Base64TestData.CODEC_98_NPE_DECODED,decoded);}"
"org.apache.commons.codec.binary.Base64InputStreamTest.testBase64EmptyInputStreamMimeChuckSize",0,"/** * Tests the Base64InputStream implementation against empty input.* @throws Exception for some failure scenarios.*/@Test public void testBase64EmptyInputStreamMimeChuckSize()throws Exception {testBase64EmptyInputStream(BaseNCodec.MIME_CHUNK_SIZE);}"
"org.apache.commons.codec.binary.Base64InputStreamTest.testBase64EmptyInputStreamPemChuckSize",0,"/** * Tests the Base64InputStream implementation against empty input.* @throws Exception for some failure scenarios.*/@Test public void testBase64EmptyInputStreamPemChuckSize()throws Exception {testBase64EmptyInputStream(BaseNCodec.PEM_CHUNK_SIZE);}"
"org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByChunk",0,"/** * Tests the Base64InputStream implementation.* @throws Exception for some failure scenarios.*/@Test public void testBase64InputStreamByChunk()throws Exception {byte[]encoded=StringUtils.getBytesUtf8(""SGVsbG8gV29ybGQ=\r\n"");byte[]decoded=StringUtils.getBytesUtf8(STRING_FIXTURE);testByChunk(encoded,decoded,BaseNCodec.MIME_CHUNK_SIZE,CRLF);encoded=StringUtils.getBytesUtf8(""AA==\r\n"");decoded=new byte[]{(byte)0};testByChunk(encoded,decoded,BaseNCodec.MIME_CHUNK_SIZE,CRLF);encoded=StringUtils.getBytesUtf8(Base64TestData.ENCODED_64_CHARS_PER_LINE);decoded=Base64TestData.DECODED;testByChunk(encoded,decoded,BaseNCodec.PEM_CHUNK_SIZE,LF);String singleLine=Base64TestData.ENCODED_64_CHARS_PER_LINE.replaceAll(""\n"","""");encoded=StringUtils.getBytesUtf8(singleLine);decoded=Base64TestData.DECODED;testByChunk(encoded,decoded,0,LF);for (int i=0;i <= 150;i++){byte[][]randomData=Base64TestData.randomData(i,false);encoded=randomData[1];decoded=randomData[0];testByChunk(encoded,decoded,0,LF);}}"
"org.apache.commons.codec.binary.Base64InputStreamTest.testBase64InputStreamByteByByte",0,"/** * Tests the Base64InputStream implementation.* @throws Exception for some failure scenarios.*/@Test public void testBase64InputStreamByteByByte()throws Exception {byte[]encoded=StringUtils.getBytesUtf8(""SGVsbG8gV29ybGQ=\r\n"");byte[]decoded=StringUtils.getBytesUtf8(STRING_FIXTURE);testByteByByte(encoded,decoded,BaseNCodec.MIME_CHUNK_SIZE,CRLF);encoded=StringUtils.getBytesUtf8(""AA==\r\n"");decoded=new byte[]{(byte)0};testByteByByte(encoded,decoded,BaseNCodec.MIME_CHUNK_SIZE,CRLF);encoded=StringUtils.getBytesUtf8(Base64TestData.ENCODED_64_CHARS_PER_LINE);decoded=Base64TestData.DECODED;testByteByByte(encoded,decoded,BaseNCodec.PEM_CHUNK_SIZE,LF);String singleLine=Base64TestData.ENCODED_64_CHARS_PER_LINE.replaceAll(""\n"","""");encoded=StringUtils.getBytesUtf8(singleLine);decoded=Base64TestData.DECODED;testByteByByte(encoded,decoded,0,LF);for (int i=0;i <= 150;i++){byte[][]randomData=Base64TestData.randomData(i,false);encoded=randomData[1];decoded=randomData[0];testByteByByte(encoded,decoded,0,LF);}}"
"org.apache.commons.codec.binary.Base64InputStreamTest.testMarkSupported",0,"/** * Tests markSupported.* @throws Exception*/@Test public void testMarkSupported()throws Exception {byte[]decoded=StringUtils.getBytesUtf8(STRING_FIXTURE);ByteArrayInputStream bin=new ByteArrayInputStream(decoded);Base64InputStream in=new Base64InputStream(bin,true,4,new byte[]{0,0,0});assertFalse(""Base64InputStream.markSupported()is false"",in.markSupported());}"
"org.apache.commons.codec.binary.Base64InputStreamTest.testRead0",0,"/** * Tests read returning 0* @throws Exception*/@Test public void testRead0()throws Exception {byte[]decoded=StringUtils.getBytesUtf8(STRING_FIXTURE);byte[]buf=new byte[1024];int bytesRead=0;ByteArrayInputStream bin=new ByteArrayInputStream(decoded);Base64InputStream in=new Base64InputStream(bin,true,4,new byte[]{0,0,0});bytesRead=in.read(buf,0,0);assertEquals(""Base64InputStream.read(buf,0,0)returns 0"",0,bytesRead);}"
