test_case,faulty,test_code
"org.apache.commons.codec.digest.DigestUtilsTest.testInternalNoSuchAlgorithmException",0,"public void testInternalNoSuchAlgorithmException(){try {DigestUtils.getDigest(""Bogus Bogus"");fail(""A RuntimeException should have been thrown."");}catch(RuntimeException e){}}"
"org.apache.commons.codec.digest.DigestUtilsTest.testMd5Hex",0,"public void testMd5Hex()throws IOException {assertEquals(""d41d8cd98f00b204e9800998ecf8427e"",DigestUtils.md5Hex(""""));assertEquals(""0cc175b9c0f1b6a831c399e269772661"",DigestUtils.md5Hex(""a""));assertEquals(""900150983cd24fb0d6963f7d28e17f72"",DigestUtils.md5Hex(""abc""));assertEquals(""f96b697d7cb7938d525a2f31aaf161d0"",DigestUtils.md5Hex(""message digest""));assertEquals(""c3fcd3d76192e4007dfb496cca67e13b"",DigestUtils.md5Hex(""abcdefghijklmnopqrstuvwxyz""));assertEquals(""d174ab98d277d9f5a5611c2c9f419d9f"",DigestUtils.md5Hex(""ABCDEFGHIJKLMNOPQRSTUVWXYZ"" + ""abcdefghijklmnopqrstuvwxyz"" + ""0123456789""));assertEquals(""57edf4a22be3c955ac49da2e2107b67a"",DigestUtils.md5Hex(""1234567890123456789012345678901234567890"" + ""1234567890123456789012345678901234567890""));assertEquals(DigestUtils.md5Hex(testData),DigestUtils.md5Hex(new ByteArrayInputStream(testData)));}"
"org.apache.commons.codec.digest.DigestUtilsTest.testMD5HexLength",0,"/** * An MD5 hash converted to hex should always be 32 characters.*/public void testMD5HexLength(){String hashMe=""this is some string that is longer than 32 characters"";String hash=DigestUtils.md5Hex(hashMe.getBytes());assertEquals(32,hash.length());hashMe=""length < 32"";hash=DigestUtils.md5Hex(hashMe.getBytes());assertEquals(32,hash.length());}"
"org.apache.commons.codec.digest.DigestUtilsTest.testMD5Length",0,"/** * An MD5 hash should always be a 16 element byte[].*/public void testMD5Length(){String hashMe=""this is some string that is longer than 16 characters"";byte[]hash=DigestUtils.md5(hashMe.getBytes());assertEquals(16,hash.length);hashMe=""length < 16"";hash=DigestUtils.md5(hashMe.getBytes());assertEquals(16,hash.length);}"
"org.apache.commons.codec.digest.DigestUtilsTest.testSha256",0,"public void testSha256()throws IOException {assertEquals(""ba7816bf8f01cfea414140de5dae2223b00361a396177a9cb410ff61f20015ad"",DigestUtils.sha256Hex(""abc""));assertEquals(""ba7816bf8f01cfea414140de5dae2223b00361a396177a9cb410ff61f20015ad"",DigestUtils.sha256Hex(""abc"".getBytes()));assertEquals(""248d6a61d20638b8e5c026930c3e6039a33ce45964ff2167f6ecedd419db06c1"",DigestUtils.sha256Hex(""abcdbcdecdefdefgefghfghighijhijkijkljklmklmnlmnomnopnopq""));assertEquals(DigestUtils.sha256Hex(testData),DigestUtils.sha256Hex(new ByteArrayInputStream(testData)));}"
"org.apache.commons.codec.digest.DigestUtilsTest.testSha384",0,"public void testSha384()throws IOException {assertEquals(""cb00753f45a35e8bb5a03d699ac65007272c32ab0eded1631a8b605a43ff5bed"" + ""8086072ba1e7cc2358baeca134c825a7"",DigestUtils.sha384Hex(""abc""));assertEquals(""cb00753f45a35e8bb5a03d699ac65007272c32ab0eded1631a8b605a43ff5bed"" + ""8086072ba1e7cc2358baeca134c825a7"",DigestUtils.sha384Hex(""abc"".getBytes()));assertEquals(""09330c33f71147e83d192fc782cd1b4753111b173b3b05d22fa08086e3b0f712"" + ""fcc7c71a557e2db966c3e9fa91746039"",DigestUtils.sha384Hex(""abcdefghbcdefghicdefghijdefghijkefghijklfghijklmghijklmn"" + ""hijklmnoijklmnopjklmnopqklmnopqrlmnopqrsmnopqrstnopqrstu""));assertEquals(DigestUtils.sha384Hex(testData),DigestUtils.sha384Hex(new ByteArrayInputStream(testData)));}"
"org.apache.commons.codec.digest.DigestUtilsTest.testSha512",0,"public void testSha512()throws IOException {assertEquals(""ddaf35a193617abacc417349ae20413112e6fa4e89a97ea20a9eeee64b55d39a"" + ""2192992a274fc1a836ba3c23a3feebbd454d4423643ce80e2a9ac94fa54ca49f"",DigestUtils.sha512Hex(""abc""));assertEquals(""ddaf35a193617abacc417349ae20413112e6fa4e89a97ea20a9eeee64b55d39a"" + ""2192992a274fc1a836ba3c23a3feebbd454d4423643ce80e2a9ac94fa54ca49f"",DigestUtils.sha512Hex(""abc"".getBytes()));assertEquals(""8e959b75dae313da8cf4f72814fc143f8f7779c6eb9f7fa17299aeadb6889018"" + ""501d289e4900f7e4331b99dec4b5433ac7d329eeb6dd26545e96e55b874be909"",DigestUtils.sha512Hex(""abcdefghbcdefghicdefghijdefghijkefghijklfghijklmghijklmn"" + ""hijklmnoijklmnopjklmnopqklmnopqrlmnopqrsmnopqrstnopqrstu""));assertEquals(DigestUtils.sha512Hex(testData),DigestUtils.sha512Hex(new ByteArrayInputStream(testData)));}"
"org.apache.commons.codec.digest.DigestUtilsTest.testShaHex",0,"public void testShaHex()throws IOException {assertEquals(""a9993e364706816aba3e25717850c26c9cd0d89d"",DigestUtils.shaHex(""abc""));assertEquals(""a9993e364706816aba3e25717850c26c9cd0d89d"",DigestUtils.shaHex(""abc"".getBytes()));assertEquals(""84983e441c3bd26ebaae4aa1f95129e5e54670f1"",DigestUtils.shaHex(""abcdbcdecdefdefgefghfghighij"" + ""hijkijkljklmklmnlmnomnopnopq""));assertEquals(DigestUtils.shaHex(testData),DigestUtils.shaHex(new ByteArrayInputStream(testData)));}"
"org.apache.commons.codec.binary.Base64Test.testBase64",0,"/** * Test the Base64 implementation*/public void testBase64(){String content=""Hello World"";String encodedContent;encodedContent=new String(Base64.encodeBase64(content.getBytes()));assertTrue(""encoding hello world"",encodedContent.equals(""SGVsbG8gV29ybGQ=""));}"
"org.apache.commons.codec.binary.Base64Test.testDecodePadMarkerIndex2",0,"/** * Tests conditional true branch for ""marker0"" test.*/public void testDecodePadMarkerIndex2(){assertEquals(""A"",new String(Base64.decodeBase64(""QQ=="".getBytes())));}"
"org.apache.commons.codec.binary.Base64Test.testDecodePadMarkerIndex3",0,"/** * Tests conditional branches for ""marker1"" test.*/public void testDecodePadMarkerIndex3(){assertEquals(""AA"",new String(Base64.decodeBase64(""QUE="".getBytes())));assertEquals(""AAA"",new String(Base64.decodeBase64(""QUFB"".getBytes())));}"
