test_case,faulty,test_code
"com.fasterxml.jackson.core.util.TestNumberPrinting.testIntPrinting",0,"public void testIntPrinting()throws Exception {assertIntPrint(0);assertIntPrint(-3);assertIntPrint(1234);assertIntPrint(-1234);assertIntPrint(56789);assertIntPrint(-56789);assertIntPrint(999999);assertIntPrint(-999999);assertIntPrint(1000000);assertIntPrint(-1000000);assertIntPrint(10000001);assertIntPrint(-10000001);assertIntPrint(-100000012);assertIntPrint(100000012);assertIntPrint(1999888777);assertIntPrint(-1999888777);assertIntPrint(Integer.MAX_VALUE);assertIntPrint(Integer.MIN_VALUE);Random rnd=new Random(12345L);for (int i=0;i < 251000;++i){assertIntPrint(rnd.nextInt());}}"
"com.fasterxml.jackson.core.util.TestNumberPrinting.testLongPrinting",0,"public void testLongPrinting()throws Exception {assertLongPrint(0L,0);assertLongPrint(1L,0);assertLongPrint(-1L,0);assertLongPrint(Long.MAX_VALUE,0);assertLongPrint(Long.MIN_VALUE,0);assertLongPrint(Long.MAX_VALUE - 1L,0);assertLongPrint(Long.MIN_VALUE + 1L,0);Random rnd=new Random(12345L);for (int i=0;i < 678000;++i){long l=((long)rnd.nextInt()<< 32)| (long)rnd.nextInt();assertLongPrint(l,i);}}"
"com.fasterxml.jackson.core.base64.TestBase64Codec.testProps",0,"public void testProps(){Base64Variant std=Base64Variants.MIME;assertEquals(""MIME"",std.getName());assertEquals(""MIME"",std.toString());assertTrue(std.usesPadding());assertFalse(std.usesPaddingChar('X'));assertEquals('=',std.getPaddingChar());assertTrue(std.usesPaddingChar('='));assertEquals((byte)'=',std.getPaddingByte());assertEquals(76,std.getMaxLineLength());}"
"com.fasterxml.jackson.core.base64.TestBase64Codec.testCharEncoding",0,"public void testCharEncoding()throws Exception {Base64Variant std=Base64Variants.MIME;assertEquals(Base64Variant.BASE64_VALUE_INVALID,std.decodeBase64Char('?'));assertEquals(Base64Variant.BASE64_VALUE_INVALID,std.decodeBase64Char((int)'?'));assertEquals(Base64Variant.BASE64_VALUE_INVALID,std.decodeBase64Char((byte)'?'));assertEquals(0,std.decodeBase64Char('A'));assertEquals(1,std.decodeBase64Char((int)'B'));assertEquals(2,std.decodeBase64Char((byte)'C'));assertEquals('/',std.encodeBase64BitsAsChar(63));assertEquals((byte)'b',std.encodeBase64BitsAsByte(27));String EXP_STR=""HwdJ"";int TRIPLET=0x1F0749;StringBuilder sb=new StringBuilder();std.encodeBase64Chunk(sb,TRIPLET);assertEquals(EXP_STR,sb.toString());byte[]exp=EXP_STR.getBytes(""UTF-8"");byte[]act=new byte[exp.length];std.encodeBase64Chunk(TRIPLET,act,0);Assert.assertArrayEquals(exp,act);}"
"com.fasterxml.jackson.core.base64.TestBase64Codec.testErrors",0,"@SuppressWarnings(""unused"")public void testErrors()throws Exception {try {Base64Variant b=new Base64Variant(""foobar"",""xyz"",false,'!',24);}catch(IllegalArgumentException iae){verifyException(iae,""length must be exactly"");}}"
"com.fasterxml.jackson.core.main.TestRawStringWriting.testUtf8RawStrings",0,"/** * Unit test for ""JsonGenerator.writeRawUTF8String()""*/public void testUtf8RawStrings()throws Exception {List<byte[]> strings=generateStrings(new Random(28),750000,false);ByteArrayOutputStream out=new ByteArrayOutputStream(16000);JsonFactory jf=new JsonFactory();JsonGenerator jgen=jf.createGenerator(out,JsonEncoding.UTF8);jgen.writeStartArray();for(byte[]str : strings){jgen.writeRawUTF8String(str,0,str.length);}jgen.writeEndArray();jgen.close();byte[]json=out.toByteArray();JsonParser jp=jf.createParser(json);assertToken(JsonToken.START_ARRAY,jp.nextToken());for(byte[]inputBytes : strings){assertToken(JsonToken.VALUE_STRING,jp.nextToken());String string=jp.getText();byte[]outputBytes=string.getBytes(""UTF-8"");assertEquals(inputBytes.length,outputBytes.length);assertArrayEquals(inputBytes,outputBytes);}assertToken(JsonToken.END_ARRAY,jp.nextToken());jp.close();}"
"com.fasterxml.jackson.core.main.TestRawStringWriting.testUtf8StringsWithEscaping",0,"/** * Unit test for ""JsonGenerator.writeUTF8String()"",which needs to handle escaping properly*/public void testUtf8StringsWithEscaping()throws Exception {List<byte[]> strings=generateStrings(new Random(28),720000,true);ByteArrayOutputStream out=new ByteArrayOutputStream(16000);JsonFactory jf=new JsonFactory();JsonGenerator jgen=jf.createGenerator(out,JsonEncoding.UTF8);jgen.writeStartArray();for(byte[]str : strings){jgen.writeUTF8String(str,0,str.length);jgen.writeRaw('\n');}jgen.writeEndArray();jgen.close();byte[]json=out.toByteArray();JsonParser jp=jf.createParser(json);assertToken(JsonToken.START_ARRAY,jp.nextToken());for(byte[]inputBytes : strings){assertToken(JsonToken.VALUE_STRING,jp.nextToken());String string=jp.getText();byte[]outputBytes=string.getBytes(""UTF-8"");assertEquals(inputBytes.length,outputBytes.length);assertArrayEquals(inputBytes,outputBytes);}assertToken(JsonToken.END_ARRAY,jp.nextToken());jp.close();}"
"com.fasterxml.jackson.core.json.TestComments.testDefaultSettings",0,"/** * Unit test for verifying that by default comments are not recognized.*/public void testDefaultSettings()throws Exception {JsonFactory jf=new JsonFactory();assertFalse(jf.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));JsonParser jp=jf.createParser(new StringReader(""[1 ]""));assertFalse(jp.isEnabled(JsonParser.Feature.ALLOW_COMMENTS));jp.close();}"
"com.fasterxml.jackson.core.json.TestComments.testCommentsDisabled",0,"public void testCommentsDisabled()throws Exception {_testDisabled(DOC_WITH_SLASHSTAR_COMMENT,false);_testDisabled(DOC_WITH_SLASHSLASH_COMMENT,false);_testDisabled(DOC_WITH_SLASHSTAR_COMMENT,true);_testDisabled(DOC_WITH_SLASHSLASH_COMMENT,true);}"
"com.fasterxml.jackson.core.json.TestComments.testCommentsEnabled",0,"public void testCommentsEnabled()throws Exception {_testEnabled(DOC_WITH_SLASHSTAR_COMMENT,false);_testEnabled(DOC_WITH_SLASHSLASH_COMMENT,false);_testEnabled(DOC_WITH_SLASHSTAR_COMMENT,true);_testEnabled(DOC_WITH_SLASHSLASH_COMMENT,true);}"
