test_case,faulty,test_code
"org.apache.commons.csv.CSVFileParserTest.testCSVFile",0,"@Test public void testCSVFile()throws Exception {String line=readTestData();assertNotNull(""file must contain config line"",line);final String[]split=line.split("" "");assertTrue(testName + "" require 1 param"",split.length >= 1);CSVFormat format=CSVFormat.newFormat(',').withQuote('""');boolean checkComments=false;for (int i=1;i < split.length;i++){final String option=split[i];final String[]option_parts=option.split(""="",2);if (""IgnoreEmpty"".equalsIgnoreCase(option_parts[0])){format=format.withIgnoreEmptyLines(Boolean.parseBoolean(option_parts[1]));}else     if (""IgnoreSpaces"".equalsIgnoreCase(option_parts[0])){format=format.withIgnoreSurroundingSpaces(Boolean.parseBoolean(option_parts[1]));}else     if (""CommentStart"".equalsIgnoreCase(option_parts[0])){format=format.withCommentMarker(option_parts[1].charAt(0));}else     if (""CheckComments"".equalsIgnoreCase(option_parts[0])){checkComments=true;}else {fail(testName + "" unexpected option: "" + option);}}line=readTestData();assertEquals(testName + "" Expected format "",line,format.toString());try (final CSVParser parser=CSVParser.parse(new File(BASE,split[0]),Charset.defaultCharset(),format)){for(final CSVRecord record : parser){String parsed=Arrays.toString(record.values());if (checkComments){final String comment=record.getComment().replace(""\n"",""\\n"");if (comment != null){parsed+=""#"" + comment;}}final int count=record.size();assertEquals(testName,readTestData(),count + "":"" + parsed);}}}"
"org.apache.commons.csv.CSVFileParserTest.testCSVUrl",0,"@Test public void testCSVUrl(){}"
"org.apache.commons.csv.LexerTest.testSurroundingSpacesAreDeleted",0,"@Test public void testSurroundingSpacesAreDeleted()throws IOException {final String code=""noSpaces,leadingSpaces,trailingSpaces,surroundingSpaces,,,"";try (final Lexer parser=createLexer(code,CSVFormat.DEFAULT.withIgnoreSurroundingSpaces())){assertThat(parser.nextToken(new Token()),matches(TOKEN,""noSpaces""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""leadingSpaces""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""trailingSpaces""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""surroundingSpaces""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""""));assertThat(parser.nextToken(new Token()),matches(EOF,""""));}}"
"org.apache.commons.csv.LexerTest.testSurroundingTabsAreDeleted",0,"@Test public void testSurroundingTabsAreDeleted()throws IOException {final String code=""noTabs,\tleadingTab,trailingTab\t,\tsurroundingTabs\t,\t\t,,"";try (final Lexer parser=createLexer(code,CSVFormat.DEFAULT.withIgnoreSurroundingSpaces())){assertThat(parser.nextToken(new Token()),matches(TOKEN,""noTabs""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""leadingTab""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""trailingTab""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""surroundingTabs""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""""));assertThat(parser.nextToken(new Token()),matches(EOF,""""));}}"
"org.apache.commons.csv.LexerTest.testIgnoreEmptyLines",0,"@Test public void testIgnoreEmptyLines()throws IOException {final String code=""first,line,\n"" + ""\n"" + ""\n""+ ""second,line\n""+ ""\n""+ ""\n""+ ""third line \n""+ ""\n""+ ""\n""+ ""last,line \n""+ ""\n""+ ""\n""+ ""\n"";final CSVFormat format=CSVFormat.DEFAULT.withIgnoreEmptyLines();try (final Lexer parser=createLexer(code,format)){assertThat(parser.nextToken(new Token()),matches(TOKEN,""first""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""line""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""second""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""line""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""third line ""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""last""));assertThat(parser.nextToken(new Token()),matches(EORECORD,"" line ""));assertThat(parser.nextToken(new Token()),matches(EOF,""""));assertThat(parser.nextToken(new Token()),matches(EOF,""""));}}"
"org.apache.commons.csv.LexerTest.testComments",0,"@Test public void testComments()throws IOException {final String code=""first,line,\n"" + ""second,line,tokenWith#no-comment\n"" + ""# comment line \n""+ ""third,line,#no-comment\n""+ ""# penultimate comment\n""+ ""# Final comment\n"";final CSVFormat format=CSVFormat.DEFAULT.withCommentMarker('#');try (final Lexer parser=createLexer(code,format)){assertThat(parser.nextToken(new Token()),matches(TOKEN,""first""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""line""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""second""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""line""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""tokenWith#no-comment""));assertThat(parser.nextToken(new Token()),matches(COMMENT,""comment line""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""third""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""line""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""#no-comment""));assertThat(parser.nextToken(new Token()),matches(COMMENT,""penultimate comment""));assertThat(parser.nextToken(new Token()),matches(COMMENT,""Final comment""));assertThat(parser.nextToken(new Token()),matches(EOF,""""));assertThat(parser.nextToken(new Token()),matches(EOF,""""));}}"
"org.apache.commons.csv.LexerTest.testCommentsAndEmptyLines",0,"@Test public void testCommentsAndEmptyLines()throws IOException {final String code=""1,2,3,\n"" + ""\n"" + ""\n""+ ""a,b x,c#no-comment\n""+ ""#foo\n""+ ""\n""+ ""\n""+ ""d,e,#no-comment\n""+ ""\n""+ ""\n""+ ""# penultimate comment\n""+ ""\n""+ ""\n""+ ""# Final comment\n"";final CSVFormat format=CSVFormat.DEFAULT.withCommentMarker('#').withIgnoreEmptyLines(false);assertFalse(""Should not ignore empty lines"",format.getIgnoreEmptyLines());try (final Lexer parser=createLexer(code,format)){assertThat(parser.nextToken(new Token()),matches(TOKEN,""1""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""2""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""3""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""a""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""b x""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""c#no-comment""));assertThat(parser.nextToken(new Token()),matches(COMMENT,""foo""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""d""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""e""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""#no-comment""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(COMMENT,""penultimate comment""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""""));assertThat(parser.nextToken(new Token()),matches(COMMENT,""Final comment""));assertThat(parser.nextToken(new Token()),matches(EOF,""""));assertThat(parser.nextToken(new Token()),matches(EOF,""""));}}"
"org.apache.commons.csv.LexerTest.testBackslashWithoutEscaping",0,"@Test public void testBackslashWithoutEscaping()throws IOException {final String code=""a,\\,,b\\\n\\,,"";final CSVFormat format=CSVFormat.DEFAULT;assertFalse(format.isEscapeCharacterSet());try (final Lexer parser=createLexer(code,format)){assertThat(parser.nextToken(new Token()),matches(TOKEN,""a""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""\\""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""b\\""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""\\""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""""));assertThat(parser.nextToken(new Token()),matches(EOF,""""));}}"
"org.apache.commons.csv.LexerTest.testBackslashWithEscaping",0,"@Test public void testBackslashWithEscaping()throws IOException {final String code=""a,\\,,b\\\\\n\\,,\\\nc,d\\\r\ne"";final CSVFormat format=formatWithEscaping.withIgnoreEmptyLines(false);assertTrue(format.isEscapeCharacterSet());try (final Lexer parser=createLexer(code,format)){assertThat(parser.nextToken(new Token()),matches(TOKEN,""a""));assertThat(parser.nextToken(new Token()),matches(TOKEN,"",""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""b\\""));assertThat(parser.nextToken(new Token()),matches(TOKEN,"",""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""\nc""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""d\r""));assertThat(parser.nextToken(new Token()),matches(EOF,""e""));}}"
"org.apache.commons.csv.LexerTest.testNextToken4",0,"@Test public void testNextToken4()throws IOException {final String code=""a,\""foo\"",b\na,\"" foo\"",b\na,\""foo \""  ,b\na,\"" foo \""  ,b"";try (final Lexer parser=createLexer(code,CSVFormat.DEFAULT.withIgnoreSurroundingSpaces())){assertThat(parser.nextToken(new Token()),matches(TOKEN,""a""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""foo""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""b""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""a""));assertThat(parser.nextToken(new Token()),matches(TOKEN,"" foo""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""b""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""a""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""foo ""));assertThat(parser.nextToken(new Token()),matches(EORECORD,""b""));assertThat(parser.nextToken(new Token()),matches(TOKEN,""a""));assertThat(parser.nextToken(new Token()),matches(TOKEN,"" foo ""));assertThat(parser.nextToken(new Token()),matches(EOF,""b""));}}"
